"code","campaign","no2","lat","lon"
"200019","facade",16.0,50.890570000000004,4.649919000000001
"200022","facade",17.8,50.84819,4.077538
"200028","facade",33.4,51.1275,4.218586
"200037","facade",18.3,51.03848,4.144986
"200040","facade",27.8,51.029340000000005,4.465699
"200046","facade",24.2,51.07074,4.876455
"200052","facade",31.5,51.20215,4.036124
"200064","facade",30.7,51.13969,4.9036029999999995
"200073","facade",26.6,50.96307,3.753917
"200076","facade",18.2,51.07147,4.710196
"200082","facade",21.5,51.099,2.579447
"200124","facade",24.6,50.790490000000005,4.489631
"200130","facade",34.6,51.182629999999996,4.384069
"200133","facade",24.6,51.079240000000006,3.7583269999999995
"200139","facade",21.2,51.179258141603796,4.1537867526936205
"200142","facade",22.3,50.86926,4.72695
"200148","facade",32.3,51.20179,4.4485660000000005
"200160","facade",27.8,51.02766,4.217524
"200169","facade",21.9,50.913740000000004,4.733528
"200175","facade",24.1,51.148540000000004,3.604993
"200196","facade",15.2,50.80897,3.9936760000000002
"200199","facade",23.9,51.05518,4.488304
"200205","facade",20.0,51.04614,3.652907
"200211","facade",17.3,51.01771,5.463413
"200229","facade",28.0,51.12725,4.335325
"200235","facade",25.9,51.306059999999995,4.855932
"200238","facade",22.9,51.20548,3.247484
"200241","facade",24.0,51.23959,4.1191830000000005
"200253","facade",20.2,50.965109999999996,3.122247
"200256","facade",27.7,50.88474,4.731089
"200259","facade",14.2,50.9275,5.424096
"200262","facade",19.9,51.14482,4.8445279999999995
"200265","facade",18.6,51.08984,3.642091
"200274","facade",21.0,51.23595,4.960333
"200277","facade",19.8,50.90269,3.9827489999999997
"200283","facade",31.2,51.22204,2.904609
"200289","facade",20.7,51.07504,4.7199599999999995
"200292","facade",22.8,51.01171,4.061557
"200298","facade",42.5,51.219559999999994,4.337343
"200313","facade",16.1,51.16496,5.0602
"200316","facade",15.6,50.861309999999996,4.149091
"200328","facade",43.7,50.87663,4.682214
"200337","facade",16.7,50.71246,3.950632
"200361","facade",35.0,50.81418,5.179622
"200367","facade",25.9,50.92666,4.454604
"200370","facade",19.8,50.88868,5.654634
"200385","facade",39.0,51.18757,5.11993
"200391","facade",19.9,51.06327,4.5456389999999995
"200397","facade",23.8,50.996179999999995,4.529526000000001
"200400","facade",20.7,50.80899,4.948041
"200439","facade",17.7,51.160920000000004,5.264513
"200442","facade",16.8,51.20348,4.904861
"200445","facade",25.0,50.93184,5.336025
"200460","facade",30.9,51.16782,4.414811
"200475","facade",18.3,50.93356,3.660858
"200478","facade",16.1,50.89993,4.729924
"200484","facade",24.3,50.9866,3.6819870000000003
"200514","facade",22.1,50.92549,5.349463
"200517","facade",21.7,51.069379999999995,3.4362489999999997
"200520","facade",21.3,50.8663215745332,3.8186628688875897
"200529","facade",20.7,51.16551,4.742592
"200532","facade",24.2,51.04094,3.921277
"200535","facade",18.8,50.91819,3.316507
"200547","facade",17.6,51.096990000000005,5.7599480000000005
"200556","facade",35.8,50.77905,5.455467
"200577","facade",29.7,51.216840000000005,4.383589
"200580","facade",16.0,51.191559999999996,5.201135
"200586","facade",32.7,50.822759999999995,3.227659
"200601","facade",34.2,51.18865,4.433287
"200610","facade",16.0,50.74031,3.9606269999999997
"200613","facade",21.0,51.15323,3.7312849999999997
"200640","facade",19.9,50.944990000000004,5.353202
"200649","facade",36.9,51.10069,3.192068
"200658","facade",27.9,51.20897,4.51399
"200661","facade",23.7,51.08643,3.429857
"200667","facade",28.5,51.30733,4.417892
"200685","facade",30.6,51.13892,4.62547
"200691","facade",25.7,50.88078,4.701704
"200694","facade",18.3,51.11058,4.915218
"200715","facade",21.2,51.13277,3.561039
"200721","facade",20.6,51.230140000000006,3.7578989999999997
"200724","facade",28.7,50.959590000000006,5.3528150000000005
"200748","facade",21.1,51.32714,4.520233999999999
"200772","facade",35.8,51.17667,4.384993
"200775","facade",24.6,51.35736,4.329021
"200796","facade",21.2,51.05636,3.649471
"200805","facade",20.9,50.864,4.247435
"200823","facade",31.6,50.93492,5.320787999999999
"200826","facade",32.7,51.18019,4.391918
"200832","facade",28.0,50.91515,4.030032
"200841","facade",25.5,50.873290000000004,4.155730999999999
"200847","facade",17.3,50.81581,4.541868
"200853","facade",14.8,50.92772,4.898211
"200862","facade",23.8,50.975629999999995,4.5617589999999995
"200868","facade",28.5,51.27257,4.408426
"200877","facade",30.5,51.18577,3.564776
"200904","facade",15.5,51.17949,5.091273999999999
"200910","facade",30.7,51.20046,4.447707
"200922","facade",30.7,50.88212,4.7203800000000005
"200925","facade",16.0,51.2362,5.547211
"200928","facade",14.4,51.05209,4.983395
"200931","facade",26.2,50.93529,3.465607
"200976","facade",17.7,51.1281,4.879294
"200982","facade",19.8,50.78843,3.990897
"200991","facade",20.0,50.96593,5.141872
"201000","facade",26.2,50.872479999999996,4.692226
"201003","facade",20.0,50.912209999999995,4.116906
"201006","facade",24.9,51.0601,3.713741
"201009","facade",33.8,51.20758,4.454087
"201021","facade",17.4,51.2242746841465,5.4400457771936
"201027","facade",27.8,51.2489513570523,4.431117614323759
"201048","facade",26.9,50.92837,5.312285
"201051","facade",34.2,50.85846,5.3886400000000005
"201066","facade",17.9,51.26422,4.871597
"201075","facade",26.1,51.15116,4.441455
"201078","facade",20.4,50.82997,4.196858
"201084","facade",27.6,51.00954,4.467534
"201114","facade",29.1,51.22205,4.468212
"201117","facade",21.9,51.07213,4.518503
"201123","facade",14.7,50.874359999999996,5.074895
"201126","facade",14.0,50.87657,5.036502
"201129","facade",18.8,51.165,5.007789
"201153","facade",28.1,51.03487,3.743682
"201156","facade",16.9,50.84043,2.978231
"201159","facade",39.7,51.20451,4.412929
"201165","facade",16.9,51.1179,4.831079
"201168","facade",17.1,50.84037,3.104927
"201186","facade",25.6,51.02694,4.4666239999999995
"201198","facade",18.0,50.90065,4.548095
"201210","facade",17.8,50.97295,4.577728
"201219","facade",33.1,51.06751,3.7605160000000004
"201225","facade",14.8,51.01165,5.024344
"201231","facade",21.5,51.25375,3.686579
"201255","facade",19.1,50.946740000000005,5.497791
"201258","facade",18.4,50.90855,5.430743
"201264","facade",23.5,50.8429,3.217812
"201297","facade",31.7,51.21403,4.333057
"201318","facade",25.7,50.9916,4.155518
"201324","facade",23.4,50.76589,4.541844
"201327","facade",26.6,51.19793,4.466145
"201360","facade",18.6,51.02428,4.526153
"201372","facade",22.1,50.8665,4.634806
"201381","facade",18.3,51.20743,3.353449
"201387","facade",15.7,51.0926510692449,5.208486696269981
"201399","facade",20.0,51.080490000000005,3.4574529999999997
"201405","facade",30.6,51.24129,4.445014
"201408","facade",20.7,50.96985,3.9753910000000006
"201414","facade",20.8,50.78974,4.2746949999999995
"201426","facade",25.5,51.04403,4.44581
"201471","facade",30.9,51.008179999999996,4.361212999999999
"201477","facade",19.6,51.1029,4.720349
"201480","facade",36.1,51.22155,4.4035269999999995
"201489","facade",17.6,51.088,4.666124
"201501","facade",22.2,50.93698,5.418774
"201507","facade",16.0,51.00274,4.609066
"201510","facade",23.4,50.92548,4.000911
"201528","facade",20.4,51.31261,4.8561559999999995
"201537","facade",20.9,50.88109,4.684044
"201540","facade",21.7,51.031929999999996,4.517725
"201558","facade",16.7,51.25527,5.079649
"201561","facade",19.8,50.91942,4.695629
"201564","facade",19.5,50.99142,5.528965
"201570","facade",32.8,51.18778,4.565233
"201597","facade",23.9,50.91234,4.477753
"201612","facade",37.8,51.22514,4.422756
"201615","facade",15.8,51.152590000000004,5.819621
"201633","facade",15.1,50.76249,5.255904
"201642","facade",19.7,51.06131,4.246136
"201651","facade",16.9,50.8833,4.009484
"201657","facade",19.2,51.33038,5.110869
"201669","facade",19.0,50.86142,4.763469000000001
"201672","facade",33.8,51.187509999999996,4.419626999999999
"201678","facade",26.0,51.0302960831997,3.7612160945130197
"201690","facade",16.6,51.264140000000005,4.531903
"201696","facade",32.7,51.11092,4.381018
"201708","facade",28.7,51.0343,4.3595
"201714","facade",29.0,50.8184,3.176327
"201720","facade",25.2,50.87838,4.129526
"201726","facade",26.2,50.88815,4.691979
"201753","facade",32.5,51.22079,4.4634220000000004
"201759","facade",15.9,51.14824,3.054154
"201777","facade",15.9,50.767379999999996,4.600140000000001
"201780","facade",21.8,51.10538,3.991276
"201786","facade",14.1,51.2278,4.94827
"201789","facade",30.5,51.24037,4.440944
"201792","facade",20.1,51.31906,4.956774
"201810","facade",22.3,50.75466,3.969376
"201822","facade",22.3,50.98563,3.6440379999999997
"201828","facade",29.2,51.15755,4.367294
"201837","facade",17.6,50.94019,3.9837620000000005
"201843","facade",24.1,51.30365,3.145291
"201846","facade",20.2,50.90446,4.025303
"201855","facade",23.8,51.00893,3.8435099999999998
"201861","facade",22.2,50.91233,3.433881
"201879","facade",20.3,51.01546,3.7821309999999997
"201882","facade",15.5,50.90617,5.232861
"201894","facade",17.4,51.30847,4.884094999999999
"201903","facade",36.8,51.22162,4.402823000000001
"201906","facade",20.2,51.11855,4.6545440000000005
"201909","facade",26.6,51.02024,3.768268
"201915","facade",25.8,51.020990000000005,4.494326
"201918","facade",22.4,51.17151,4.836338
"201921","facade",33.7,51.20689,4.3464480000000005
"201927","facade",19.5,50.8218,4.492374
"201942","facade",24.5,51.11983,4.868241
"201951","facade",20.3,50.78305,3.160606
"201954","facade",17.8,50.83467,3.79115
"201972","facade",26.7,51.21423,4.280287
"201975","facade",20.1,50.809365589792996,5.18554799207725
"201981","facade",14.5,50.90315,4.77844
"202008","facade",23.4,51.16126,4.995229
"202017","facade",25.3,51.199659999999994,4.643267
"202020","facade",30.4,51.061370000000004,3.733456
"202038","facade",27.0,51.17245,4.356489
"202047","facade",23.8,51.205059999999996,3.197639
"202056","facade",23.6,51.07861,3.880004
"202059","facade",18.7,51.074709999999996,5.66105
"202071","facade",18.8,50.90997,5.409941000000001
"202083","facade",31.0,51.18629,4.3602360000000004
"202104","facade",17.9,51.01617,5.293493
"202107","facade",21.1,51.0767482265122,4.48664112181797
"202110","facade",36.1,51.045970000000004,3.7135849999999997
"202125","facade",17.2,51.10856,4.979957
"202140","facade",21.5,50.86477,4.513344
"202143","facade",30.4,50.94594,4.045516
"202161","facade",26.3,50.777440000000006,3.04372
"202167","facade",18.1,51.178540000000005,4.894830000000001
"202173","facade",28.0,51.35613,4.306541
"202218","facade",17.2,51.22768,4.836344
"202227","facade",19.1,51.106640000000006,4.701004
"202236","facade",41.8,51.0445,3.742347
"202239","facade",15.5,50.98685,4.646745
"202242","facade",21.3,50.857479999999995,4.512869
"202245","facade",17.4,50.87222,4.06269
"202248","facade",16.1,50.87947,4.953966
"202254","facade",25.3,51.12672,4.368255
"202260","facade",28.4,50.995540000000005,4.53054
"202266","facade",20.3,51.0046288427166,5.2565441351792
"202284","facade",24.8,51.003440000000005,4.169597
"202293","facade",36.2,51.05726,5.3826160000000005
"202299","facade",28.7,51.0877,3.961057
"202302","facade",18.1,50.8555299397567,3.9223922452288402
"202326","facade",36.5,51.055409999999995,3.7377839999999996
"202335","facade",18.6,50.920390000000005,2.957106
"202344","facade",16.3,51.00098,4.9800699999999996
"202347","facade",26.3,50.8461650990835,3.2777332253917404
"202359","facade",18.9,51.31388,4.865708000000001
"202365","facade",13.4,50.84499,4.134697
"202368","facade",27.0,51.061440000000005,3.7542739999999997
"202377","facade",26.0,51.047709999999995,3.6518629999999996
"202380","facade",27.4,51.18685,4.164152
"202389","facade",32.0,51.1703,4.4627930000000005
"202401","facade",25.2,51.20613,4.53235
"202416","facade",24.7,51.01706,3.674417
"202434","facade",39.3,51.21154,4.43429
"202440","facade",18.4,51.04963,4.10485
"202449","facade",34.3,51.22678,4.535148
"202473","facade",17.7,51.241440000000004,5.120332
"202476","facade",20.8,51.0383361850709,5.17464486285426
"202479","facade",47.1,51.12526,4.220375
"202494","facade",25.7,51.07669,4.450448000000001
"202497","facade",19.2,50.91151,3.985297
"202500","facade",16.9,50.861740000000005,4.7134540000000005
"202533","facade",17.8,51.38284,4.454839
"202536","facade",32.4,51.19361,4.09823
"202557","facade",16.3,50.99207,4.736925
"202560","facade",18.3,50.76859,5.537224
"202566","facade",16.8,50.83614,2.647103
"202569","facade",24.4,51.14973,4.446461
"202587","facade",40.8,51.18418,4.368530000000001
"202590","facade",16.7,50.80961,4.790788
"202635","facade",25.5,51.0067,4.480014
"202647","facade",29.1,50.79461,3.109296
"202650","facade",19.1,50.84318,5.303495
"202662","facade",33.7,51.20733,4.433466
"202665","facade",22.5,51.1206798251565,4.3334215708655694
"202692","facade",17.6,50.85147,4.163786
"202695","facade",17.7,50.81649,3.4147089999999998
"202707","facade",20.8,50.90712,3.9850410000000003
"202725","facade",31.5,51.03235,3.7612660000000004
"202731","facade",16.8,50.804190000000006,5.073043
"202743","facade",31.2,51.24483,4.462467
"202749","facade",23.1,50.78974,3.135163
"202779","facade",31.1,51.34709,4.644043
"202785","facade",25.7,51.29203,4.1821019999999995
"202800","facade",20.0,51.17451,4.882105
"202809","facade",24.2,50.8423,3.3841010000000002
"202812","facade",19.6,51.18843,5.089741
"202821","facade",19.6,51.08208,4.728671
"202833","facade",21.5,51.05625,3.774078
"202836","facade",18.4,50.81004,4.544314
"202839","facade",22.7,51.03759,3.8097559999999997
"202848","facade",20.2,51.1428476060639,4.1055691215823
"202875","facade",29.8,51.09811,3.715275
"202881","facade",23.1,51.1082,5.005414
"202887","facade",25.4,51.16026,3.190276
"202899","facade",18.9,50.96702,5.537652
"202905","facade",22.0,50.80997,3.234918
"202917","facade",32.3,51.18797,4.448874
"202977","facade",20.8,51.15348,4.810766
"202986","facade",17.2,50.87595,4.736586
"202992","facade",17.4,50.97126,5.503718
"203001","facade",27.5,50.93886,4.3242650000000005
"203019","facade",34.8,51.20624,4.4024160000000006
"203031","facade",19.6,50.85968,3.391543
"203040","facade",18.7,51.06341,4.1919889999999995
"203052","facade",32.8,51.32553,4.830376
"203058","facade",16.7,50.88731,4.02421
"203061","facade",15.9,50.99156,4.0423290000000005
"203076","facade",27.3,51.03387,3.7099879999999996
"203082","facade",22.6,51.01401,3.786406
"203085","facade",22.0,51.21847,3.438214
"203088","facade",21.6,51.199259999999995,3.9034370000000003
"203106","facade",22.4,51.059709999999995,4.47664
"203115","facade",20.4,50.917790000000004,5.341732
"203121","facade",28.5,51.17289,4.315786
"203124","facade",20.6,51.113890000000005,3.2235240000000003
"203130","facade",22.4,50.72318,4.273407
"203133","facade",17.3,50.983309999999996,5.745947
"203151","facade",19.8,51.09394,4.826153
"203172","facade",18.6,51.090070000000004,2.991393
"203175","facade",27.5,51.284890000000004,4.420922
"203181","facade",23.0,51.111059999999995,3.986135
"203187","facade",45.9,51.31451,4.428532
"203190","facade",35.6,51.087790000000005,3.7247980000000003
"203193","facade",33.6,50.9437,4.023109
"203196","facade",16.7,50.96521,4.595975
"203202","facade",20.8,50.95426,3.618206
"203208","facade",20.0,50.767179999999996,5.265068
"203211","facade",26.1,51.04535,4.322654
"203214","facade",18.2,50.97162,4.384926
"203217","facade",22.7,51.07804,3.702146
"203223","facade",24.7,51.01395,3.763698
"203226","facade",35.6,51.05049,3.7298370000000003
"203232","facade",18.6,50.88385,4.743618
"203238","facade",23.5,51.03032,3.749908
"203241","facade",20.2,51.0138,3.884213
"203244","facade",37.1,51.20644,4.4162550000000005
"203247","facade",17.3,51.24732,4.569458999999999
"203250","facade",15.8,51.10537,5.147153
"203265","facade",37.6,50.8699,4.082895
"203280","facade",28.8,51.079240000000006,3.7950559999999998
"203286","facade",20.0,50.86977,5.18858
"203295","facade",21.7,51.08806,4.915277
"203298","facade",18.0,51.107,4.261737
"203325","facade",28.4,50.92219,3.8605400000000003
"203337","facade",21.7,50.93168,4.382123
"203346","facade",21.5,50.876090000000005,4.711645
"203352","facade",40.3,51.05973,3.7527550000000005
"203355","facade",17.6,50.999629999999996,4.662197
"203373","facade",22.3,51.04866,3.658058
"203385","facade",34.0,50.99766259403,3.76844012927029
"203388","facade",28.5,51.196220000000004,4.4675650000000005
"203397","facade",22.4,51.069320000000005,3.7886050000000004
"203400","facade",15.3,51.168440000000004,5.269995
"203406","facade",22.6,50.97927,5.0581309999999995
"203409","facade",20.2,51.07124,3.6849629999999998
"203412","facade",29.3,51.11438,4.643105
"203424","facade",36.6,51.06896522351111,3.70173192978818
"203427","facade",21.1,51.30803,4.437583999999999
"203436","facade",30.1,51.20296,4.424869
"203442","facade",18.1,50.98131,3.6116029999999997
"203448","facade",26.4,50.85112,3.304388
"203478","facade",20.3,50.757670000000005,3.6052190000000004
"203481","facade",24.0,51.20603,3.180703
"203487","facade",20.2,50.88904,4.735864
"203490","facade",16.4,51.186440000000005,5.126418
"203499","facade",31.2,51.20189,4.408576
"203502","facade",20.0,51.0109,4.521566
